fdc_id,wweia_food_category,wweia_food_category_description,full food code description,food_code,keyword,Schema Code,Grandparent
2342642,2502,Eggs and omelets,"Egg, whole, pickled",31107000,Egg,31 Eggs,Proteins
2342643,2502,Eggs and omelets,"Egg, white only, raw",31108010,Egg,31 Eggs,Proteins
2342644,2502,Eggs and omelets,"Egg, white, cooked, NS as to fat",31108100,Egg,31 Eggs,Proteins
2342645,2502,Eggs and omelets,"Egg, white, cooked, no added fat",31108110,Egg,31 Eggs,Proteins
2342646,2502,Eggs and omelets,"Egg, white, cooked, fat added",31108120,Egg,31 Eggs,Proteins
2342647,2502,Eggs and omelets,"Egg, yolk only, raw",31110010,Egg,31 Eggs,Proteins
2342648,2502,Eggs and omelets,"Egg, yolk only, cooked, NS as to fat",31111000,Egg,31 Eggs,Proteins
2342649,2502,Eggs and omelets,"Egg, yolk only, cooked, no added fat",31111010,Egg,31 Eggs,Proteins
2342650,2502,Eggs and omelets,"Egg, yolk only, cooked, fat added",31111020,Egg,31 Eggs,Proteins
2342651,2502,Eggs and omelets,"Duck egg, cooked",31201000,Duck egg,31 Eggs,Proteins
2342652,2502,Eggs and omelets,"Goose egg, cooked",31202000,Goose egg,31 Eggs,Proteins
2342653,2502,Eggs and omelets,"Quail egg, canned",31203000,Quail egg,31 Eggs,Proteins
2342654,2502,Eggs and omelets,"Egg, creamed",32101000,Egg,32 Egg mixtures,Proteins
2342655,2502,Eggs and omelets,"Egg, Benedict",32101500,Egg,32 Egg mixtures,Proteins
2342656,2502,Eggs and omelets,"Egg, deviled",32102000,Egg,32 Egg mixtures,Proteins
2342657,2502,Eggs and omelets,"Egg salad, made with mayonnaise",32103000,Egg salad,32 Egg mixtures,Proteins
2342658,2502,Eggs and omelets,"Egg salad, made with light mayonnaise",32103015,Egg salad,32 Egg mixtures,Proteins
2342659,2502,Eggs and omelets,"Egg salad, made with mayonnaise-type salad dressing",32103020,Egg salad,32 Egg mixtures,Proteins
2342660,2502,Eggs and omelets,"Egg salad, made with light mayonnaise-type salad dressing",32103025,Egg salad,32 Egg mixtures,Proteins
2342661,2502,Eggs and omelets,"Egg salad, made with creamy dressing",32103030,Egg salad,32 Egg mixtures,Proteins
2342662,2502,Eggs and omelets,"Egg salad, made with light creamy dressing",32103035,Egg salad,32 Egg mixtures,Proteins
2342663,2502,Eggs and omelets,"Egg salad, made with Italian dressing",32103040,Egg salad,32 Egg mixtures,Proteins
2342664,2502,Eggs and omelets,"Egg salad, made with light Italian dressing",32103045,Egg salad,32 Egg mixtures,Proteins
2342665,2502,Eggs and omelets,"Egg Salad, made with any type of fat free dressing",32103050,Egg Salad,32 Egg mixtures,Proteins
2342666,2502,Eggs and omelets,Huevos rancheros,32105180,Huevos rancheros,32 Egg mixtures,Proteins
2342667,2502,Eggs and omelets,"Egg casserole with bread, cheese, milk and meat",32105190,Egg casserole with bread,32 Egg mixtures,Proteins
2342673,2502,Eggs and omelets,"Egg omelet or scrambled egg, NS as to fat",32129990,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342674,2502,Eggs and omelets,"Egg omelet or scrambled egg, made with margarine",32130000,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342675,2502,Eggs and omelets,"Egg omelet or scrambled egg, made with oil",32130010,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342676,2502,Eggs and omelets,"Egg omelet or scrambled egg, made with butter",32130020,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342677,2502,Eggs and omelets,"Egg omelet or scrambled egg, made with animal fat or meat drippings",32130040,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342678,2502,Eggs and omelets,"Egg omelet or scrambled egg, made with cooking spray",32130060,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342679,2502,Eggs and omelets,"Egg omelet or scrambled egg, NS as to fat type",32130065,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342680,2502,Eggs and omelets,"Egg omelet or scrambled egg, no added fat",32130070,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342681,2502,Eggs and omelets,"Egg omelet or scrambled egg, from fast food / restaurant",32130080,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342682,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, made with margarine",32130100,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342683,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, made with oil",32130110,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342684,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, made with butter",32130120,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342685,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, made with animal fat or meat drippings",32130140,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342686,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, made with cooking spray",32130160,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342687,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, no added fat",32130170,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342688,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat, NS as to fat",32130190,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342689,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat, made with margarine",32130200,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342690,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat, made with oil",32130210,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342691,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat, made with butter",32130220,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342692,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat, made with animal fat or meat drippings",32130240,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342693,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat, made with cooking spray",32130260,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342694,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat, NS as to fat type",32130265,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342695,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat, no added fat",32130270,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342696,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and meat, NS as to fat",32130290,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342697,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and meat, made with margarine",32130300,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342698,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and meat, made with oil",32130310,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342699,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and meat, made with butter",32130320,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342700,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and meat, made with animal fat or meat drippings",32130340,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342701,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and meat, made with cooking spray",32130360,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342702,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and meat, NS as to fat type",32130365,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342703,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and meat, no added fat",32130370,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342704,2502,Eggs and omelets,"Egg omelet or scrambled egg, with tomatoes, fat added",32130400,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342705,2502,Eggs and omelets,"Egg omelet or scrambled egg, with tomatoes, no added fat",32130410,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342706,2502,Eggs and omelets,"Egg omelet or scrambled egg, with tomatoes, NS as to fat",32130420,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342707,2502,Eggs and omelets,"Egg omelet or scrambled egg, with dark-green vegetables, fat added",32130430,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342708,2502,Eggs and omelets,"Egg omelet or scrambled egg, with dark-green vegetables, no added fat",32130440,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342709,2502,Eggs and omelets,"Egg omelet or scrambled egg, with dark-green vegetables, NS as to fat",32130450,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342710,2502,Eggs and omelets,"Egg omelet or scrambled egg, with tomatoes and dark-green vegetables, fat added",32130460,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342711,2502,Eggs and omelets,"Egg omelet or scrambled egg, with tomatoes and dark-green vegetables, no fat added",32130470,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342712,2502,Eggs and omelets,"Egg omelet or scrambled egg, with tomatoes and dark-green vegetables, NS as to fat",32130480,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342713,2502,Eggs and omelets,"Egg omelet or scrambled egg, with vegetables other than dark green and/or tomatoes, fat added",32130490,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342714,2502,Eggs and omelets,"Egg omelet or scrambled egg, with vegetables other than dark green and/or tomatoes, no added fat",32130500,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342715,2502,Eggs and omelets,"Egg omelet or scrambled egg, with vegetables other than dark green and/or tomatoes, NS as to fat",32130510,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342716,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and tomatoes, fat added",32130600,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342717,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and tomatoes, no added fat",32130610,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342718,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and tomatoes, NS as to fat",32130620,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342719,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and dark-green vegetables, fat added",32130630,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342720,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and dark-green vegetables, no added fat",32130640,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342721,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and dark-green vegetables, NS as to fat",32130650,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342722,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, tomatoes, and dark-green vegetables, fat added",32130660,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342723,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, tomatoes, and dark-green vegetables, no added fat",32130670,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342724,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, tomatoes, and dark-green vegetables, NS as to fat",32130680,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342725,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and vegetables other than dark green and/or tomatoes, fat added",32130690,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342726,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and vegetables other than dark green and/or tomatoes, no added fat",32130700,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342727,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese and vegetables other than dark green and/or tomatoes, NS as to fat",32130710,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342728,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat and tomatoes, fat added",32130800,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342729,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat and tomatoes, no added fat",32130810,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342730,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat and tomatoes, NS as to fat",32130820,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342731,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat and dark-green vegetables, fat added",32130830,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342732,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat and dark-green vegetables, no added fat",32130840,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342733,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat and dark-green vegetables, NS as to fat",32130850,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342734,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat, tomatoes, and dark-green vegetables, fat added",32130860,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342735,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat, tomatoes, and dark-green vegetables, no added fat",32130870,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342736,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat, tomatoes, and dark-green vegetables, NS as to fat",32130880,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342737,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat and vegetables other than dark-green and/or tomatoes, fat added",32130890,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342738,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat and vegetables other than dark-green and/or tomatoes, no added fat",32130900,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342739,2502,Eggs and omelets,"Egg omelet or scrambled egg, with meat and vegetables other than dark-green and/or tomatoes, NS as to fat",32130910,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342740,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, and tomatoes, fat added",32131000,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342741,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, and tomatoes, no added fat",32131010,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342742,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, and tomatoes, NS as to fat",32131020,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342743,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, and dark-green vegetables, fat added",32131030,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342744,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, and dark-green vegetables, no added fat",32131040,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342745,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, and dark-green vegetables, NS as to fat",32131050,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342746,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, tomatoes, and dark-green vegetables, fat added",32131060,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342747,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, tomatoes, and dark-green vegetables, no added fat",32131070,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342748,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, tomatoes, and dark-green vegetables, NS as to fat",32131080,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342749,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, and vegetables other than dark-green and/or tomatoes, fat added",32131090,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342750,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, and vegetables other than dark-green and/or tomatoes, no added fat",32131100,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342751,2502,Eggs and omelets,"Egg omelet or scrambled egg, with cheese, meat, and vegetables other than dark-green and/or tomatoes, NS as to fat",32131110,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342752,2502,Eggs and omelets,"Egg omelet or scrambled egg, with potatoes and/or onions, fat added",32131200,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342753,2502,Eggs and omelets,"Egg omelet or scrambled egg, with potatoes and/or onions, no added fat",32131210,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342754,2502,Eggs and omelets,"Egg omelet or scrambled egg, with potatoes and/or onions, NS as to fat",32131220,Egg omelet or scrambled egg,32 Egg mixtures,Proteins
2342758,2502,Eggs and omelets,"Egg white omelet, scrambled, or fried, NS as to fat",32400055,Egg white omelet,32 Egg mixtures,Proteins
2342759,2502,Eggs and omelets,"Egg white omelet, scrambled, or fried, made with margarine",32400060,Egg white omelet,32 Egg mixtures,Proteins
2342760,2502,Eggs and omelets,"Egg white omelet, scrambled, or fried, made with oil",32400065,Egg white omelet,32 Egg mixtures,Proteins
2342761,2502,Eggs and omelets,"Egg white omelet, scrambled, or fried, made with butter",32400070,Egg white omelet,32 Egg mixtures,Proteins
2342762,2502,Eggs and omelets,"Egg white omelet, scrambled, or fried, made with cooking spray",32400075,Egg white omelet,32 Egg mixtures,Proteins
2342763,2502,Eggs and omelets,"Egg white omelet, scrambled, or fried, NS as to fat type",32400078,Egg white omelet,32 Egg mixtures,Proteins
2342764,2502,Eggs and omelets,"Egg white omelet, scrambled, or fried, no added fat",32400080,Egg white omelet,32 Egg mixtures,Proteins
2342765,2502,Eggs and omelets,"Egg white, omelet, scrambled, or fried, with cheese",32400100,Egg white,32 Egg mixtures,Proteins
2342766,2502,Eggs and omelets,"Egg white, omelet, scrambled, or fried, with meat",32400200,Egg white,32 Egg mixtures,Proteins
2342767,2502,Eggs and omelets,"Egg white, omelet, scrambled, or fried, with vegetables",32400300,Egg white,32 Egg mixtures,Proteins
2342768,2502,Eggs and omelets,"Egg white, omelet, scrambled, or fried, with cheese and meat",32400400,Egg white,32 Egg mixtures,Proteins
2342769,2502,Eggs and omelets,"Egg white, omelet, scrambled, or fried, with cheese and vegetables",32400500,Egg white,32 Egg mixtures,Proteins
2342770,2502,Eggs and omelets,"Egg white, omelet, scrambled, or fried, with meat and vegetables",32400600,Egg white,32 Egg mixtures,Proteins
